2117,1049600,1065984
772,1908736,1912832
523,3170304,3174400
2161,1814528,1822720
456,204800,205312
752,20480,24576
772,114688,118784
770,3837952,3842048
162,2576384,2580480
456,205312,206848
767,3784704,3788800
456,210944,219136
456,219136,223232
456,206848,210944
752,16384,20480
772,114688,118784
770,3837952,3842048
162,2576384,2580480
456,204800,205312
752,20480,24576
772,114688,118784
162,2576384,2580480
752,16384,20480
37,2297856,2314240
37,2297856,2314240
38,757760,774144
472,1318912,1335296
37,2297856,2301952
767,3788800,3801088
752,20480,24576
752,8192,12288
2161,1818624,1826816
506,3149824,3158016
508,495616,503808
752,16384,20480
506,3149824,3158016
508,495616,503808
767,3801088,3805184
358,573440,581632
358,573440,581632
144,1773568,1789952
752,20480,24576
144,1773568,1789952
752,16384,20480
752,20480,24576
775,3088384,3092480
2161,1822720,1839104
772,1888256,1892352
772,1904640,1912832
776,1544192,1548288
775,1085440,1089536
776,1368064,1372160
768,2224128,2228224
768,2334720,2338816
768,2326528,2330624
768,3334144,3338240
768,3362816,3366912
770,4153344,4157440
770,3837952,3842048
769,323584,327680
772,114688,118784
771,1003520,1007616
770,4165632,4169728
2161,1835008,1843200
767,3805184,3817472
752,16384,20480
752,12288,16384
162,2576384,2580480
365,3719168,3723264
2161,1839104,1847296
455,2715648,2716160
767,3817472,3821568
455,2716160,2720768
455,2720768,2724864
752,20480,24576
455,2733056,2737152
455,2728960,2733056
455,2724864,2728960
455,2715648,2716160
752,16384,20480
455,2737152,2741248
368,2412544,2428928
752,20480,24576
752,16384,20480
368,2412544,2428928
370,3805184,3821568
368,2428928,2445312
371,118784,135168
368,2412544,2416640
368,2445312,2461696
201,1003520,1006592
767,3821568,3846144
752,20480,24576
752,8192,12288
456,204800,205312
752,16384,20480
772,114688,118784
770,3837952,3842048
162,2576384,2580480
456,205312,206848
456,219136,227328
456,215040,219136
456,210944,215040
456,206848,210944
456,227328,235520
456,235520,239616
456,243712,247808
456,239616,243712
456,260096,268288
456,251904,256000
456,256000,260096
456,247808,251904
767,3846144,3850240
752,20480,24576
456,268288,276480
772,114688,118784
770,3837952,3842048
162,2576384,2580480
456,204800,205312
752,16384,20480
772,114688,118784
162,2576384,2580480
752,20480,24576
37,2297856,2314240
37,2527232,2543616
37,2297856,2314240
38,774144,790528
38,577536,593920
37,3379200,3395584
38,380928,397312
38,790528,806912
37,3919872,3936256
38,315392,331776
38,638976,643072
38,397312,413696
38,856064,872448
37,2297856,2301952
1096,204800,208896
2161,1843200,1851392
365,3739648,3743744
342,2134016,2138112
1068,516096,520192
767,3850240,3862528
752,16384,20480
752,12288,16384
2161,1847296,1859584
508,1560576,1576960
508,1560576,1576960
358,3694592,3702784
752,20480,24576
358,3694592,3702784
767,3862528,3866624
144,1757184,1773568
752,16384,20480
144,1757184,1773568
752,20480,24576
752,16384,20480
1060,1654784,1658880
2161,1855488,1871872
767,3866624,3878912
752,20480,24576
752,8192,12288
363,2953216,2957312
363,2985984,2990080
363,2961408,2965504
2161,1867776,1875968
767,3878912,3891200
752,16384,20480
752,12288,16384
772,1888256,1892352
767,3891200,3903488
752,20480,24576
752,8192,12288
170,4018176,4022272
768,380928,385024
506,3149824,3158016
508,495616,503808
508,495616,503808
506,3149824,3158016
752,16384,20480
358,573440,581632
358,573440,581632
144,1773568,1789952
752,20480,24576
767,3903488,3907584
752,16384,20480
144,1773568,1789952
752,20480,24576
767,3907584,3919872
752,16384,20480
752,12288,16384
162,2576384,2580480
772,1904640,1912832
770,3837952,3842048
771,1003520,1007616
772,114688,118784
2161,1871872,1875968
767,3919872,3932160
752,8192,12288
2161,1871872,1880064
