529,5243904,5260288
193,1908736,1912832
130,15753216,15757312
540,6008832,6017024
114,204800,205312
188,20480,24576
193,114688,118784
192,12226560,12230656
40,10964992,10969088
114,205312,206848
191,16367616,16371712
114,210944,219136
114,219136,223232
114,206848,210944
188,16384,20480
193,114688,118784
192,12226560,12230656
40,10964992,10969088
114,204800,205312
188,20480,24576
193,114688,118784
40,10964992,10969088
188,16384,20480
9,6492160,6508544
9,6492160,6508544
9,9146368,9162752
118,1318912,1335296
9,6492160,6496256
191,16371712,16384000
188,20480,24576
188,8192,12288
540,6012928,6021120
126,11538432,11546624
127,495616,503808
188,16384,20480
126,11538432,11546624
127,495616,503808
191,16384000,16388096
89,8962048,8970240
89,8962048,8970240
36,1773568,1789952
188,20480,24576
36,1773568,1789952
188,16384,20480
188,20480,24576
193,15671296,15675392
540,6017024,6033408
193,1888256,1892352
193,1904640,1912832
194,1544192,1548288
193,13668352,13672448
194,1368064,1372160
192,2224128,2228224
192,2334720,2338816
192,2326528,2330624
192,3334144,3338240
192,3362816,3366912
192,12541952,12546048
192,12226560,12230656
192,4517888,4521984
193,114688,118784
192,13586432,13590528
192,12554240,12558336
540,6029312,6037504
191,16388096,16400384
188,16384,20480
188,12288,16384
40,10964992,10969088
91,7913472,7917568
540,6033408,6041600
113,15298560,15299072
191,16400384,16404480
113,15299072,15303680
113,15303680,15307776
188,20480,24576
113,15315968,15320064
113,15311872,15315968
113,15307776,15311872
113,15298560,15299072
188,16384,20480
113,15320064,15324160
92,2412544,2428928
188,20480,24576
188,16384,20480
92,2412544,2428928
92,12193792,12210176
92,2428928,2445312
92,12701696,12718080
92,2412544,2416640
92,2445312,2461696
50,5197824,5200896
191,16404480,16429056
188,20480,24576
188,8192,12288
114,204800,205312
188,16384,20480
193,114688,118784
192,12226560,12230656
40,10964992,10969088
114,205312,206848
114,219136,227328
114,215040,219136
114,210944,215040
114,206848,210944
114,227328,235520
114,235520,239616
114,243712,247808
114,239616,243712
114,260096,268288
114,251904,256000
114,256000,260096
114,247808,251904
191,16429056,16433152
188,20480,24576
114,268288,276480
193,114688,118784
192,12226560,12230656
40,10964992,10969088
114,204800,205312
188,16384,20480
193,114688,118784
40,10964992,10969088
188,20480,24576
9,6492160,6508544
9,6721536,6737920
9,6492160,6508544
9,9162752,9179136
9,8966144,8982528
9,7573504,7589888
9,8769536,8785920
9,9179136,9195520
9,8114176,8130560
9,8704000,8720384
9,9027584,9031680
9,8785920,8802304
9,9244672,9261056
9,6492160,6496256
274,204800,208896
540,6037504,6045696
91,7933952,7938048
85,10522624,10526720
267,516096,520192
191,16433152,16445440
188,16384,20480
188,12288,16384
540,6041600,6053888
127,1560576,1576960
127,1560576,1576960
89,12083200,12091392
188,20480,24576
89,12083200,12091392
191,16445440,16449536
36,1757184,1773568
188,16384,20480
36,1757184,1773568
188,20480,24576
188,16384,20480
265,1654784,1658880
540,6049792,6066176
191,16449536,16461824
188,20480,24576
188,8192,12288
90,15536128,15540224
90,15568896,15572992
90,15544320,15548416
540,6062080,6070272
191,16461824,16474112
188,16384,20480
188,12288,16384
193,1888256,1892352
191,16474112,16486400
188,20480,24576
188,8192,12288
42,12406784,12410880
192,380928,385024
126,11538432,11546624
127,495616,503808
127,495616,503808
126,11538432,11546624
188,16384,20480
89,8962048,8970240
89,8962048,8970240
36,1773568,1789952
188,20480,24576
191,16486400,16490496
188,16384,20480
36,1773568,1789952
188,20480,24576
191,16490496,16502784
188,16384,20480
188,12288,16384
40,10964992,10969088
193,1904640,1912832
192,12226560,12230656
192,13586432,13590528
193,114688,118784
540,6066176,6070272
191,16502784,16515072
188,8192,12288
540,6066176,6074368
