22,4534272,4579328
22,4468736,4534272
22,4403200,4468736
22,4337664,4403200
22,2514944,2519040
253,10416128,10432512
250,8404992,8409088
250,8400896,8404992
256,20480,24576
253,10432512,10461184
250,8409088,8413184
250,8396800,8400896
4340,10244096,10248192
256,45056,49152
256,131072,139264
256,262144,274432
256,344064,356352
256,53248,61440
256,364544,368640
256,73728,77824
256,180224,188416
256,241664,249856
256,155648,159744
256,331776,335872
257,7901184,7905280
256,286720,290816
257,8069120,8073216
257,8028160,8032256
256,221184,225280
257,7942144,7946240
257,8110080,8114176
256,1056768,1060864
256,294912,299008
257,7983104,7987200
257,12161024,12165120
253,10461184,10465280
256,372736,376832
5215,1945600,1949696
250,8404992,8409088
3685,10059776,10063872
253,10465280,10485760
250,8409088,8413184
250,8400896,8404992
3694,12423168,12431360
1094,7225344,7229440
6587,8024064,8028160
3492,12283904,12288000
1532,9859072,9863168
3691,552960,557056
253,10485760,10502144
250,8404992,8409088
250,8396800,8400896
7439,6344704,6348800
253,10502144,10518528
250,8409088,8413184
250,8400896,8404992
256,7233536,7237632
256,7249920,7274496
256,98304,102400
256,7278592,7282688
256,9953280,9957376
257,8466432,8470528
257,4583424,4587520
256,7286784,7290880
253,10518528,10530816
250,8404992,8409088
250,8396800,8400896
0,12173312,12177408
5215,1945600,1949696
253,10530816,10547200
250,8409088,8413184
250,8400896,8404992
253,10547200,10559488
250,8404992,8409088
250,8396800,8400896
257,8478720,8482816
253,10559488,10575872
250,8409088,8413184
250,8400896,8404992
7120,8925184,8929280
253,10575872,10588160
250,8404992,8409088
250,8396800,8400896
253,10588160,10604544
250,8409088,8413184
250,8400896,8404992
257,11644928,11649024
257,11665408,11669504
256,9916416,9920512
256,9945088,9949184
253,10604544,10616832
250,8404992,8409088
250,8396800,8400896
0,12173312,12177408
7120,8925184,8929280
7022,1855488,1859584
253,10616832,10629120
250,8409088,8413184
250,8400896,8404992
253,10629120,10645504
250,8404992,8409088
250,8396800,8400896
257,6316032,6320128
253,10645504,10661888
250,8409088,8413184
250,8400896,8404992
0,12173312,12177408
253,10661888,10674176
250,8404992,8409088
250,8396800,8400896
253,10674176,10690560
250,8409088,8413184
250,8400896,8404992
256,11935744,11939840
253,10690560,10702848
250,8404992,8409088
250,8396800,8400896
0,12173312,12177408
253,10702848,10715136
250,8409088,8413184
250,8400896,8404992
253,10715136,10731520
250,8404992,8409088
250,8396800,8400896
256,11948032,11952128
253,10731520,10743808
250,8409088,8413184
250,8400896,8404992
256,11935744,11939840
253,10743808,10760192
250,8396800,8400896
253,10760192,10776576
250,8404992,8409088
250,8400896,8404992
0,12173312,12177408
256,11935744,11939840
256,8556544,8560640
256,9814016,9822208
253,10776576,10780672
256,9838592,9842688
256,9719808,9723904
256,9703424,9707520
256,9744384,9748480
256,9760768,9764864
256,9768960,9773056
256,9781248,9785344
256,9797632,9801728
256,9912320,9916416
256,9728000,9732096
250,8409088,8413184
253,10780672,10797056
250,8404992,8409088
250,8396800,8400896
253,10797056,10801152
4958,7323648,7327744
250,8409088,8413184
7067,6381568,6385664
6806,5627904,5632000
253,10809344,10821632
253,10801152,10809344
250,8404992,8409088
4958,7323648,7327744
250,8409088,8413184
250,8400896,8404992
2045,12484608,12488704
7122,4927488,4931584
6899,2334720,2338816
256,9113600,9117696
256,9498624,9506816
256,9363456,9371648
256,9568256,9576448
256,9420800,9424896
256,9654272,9658368
256,9441280,9445376
256,9551872,9555968
256,9338880,9342976
256,9396224,9400320
256,9134080,9138176
256,9592832,9596928
256,9404416,9408512
253,10821632,10825728
7357,6676480,6680576
7355,9601024,9605120
253,10825728,10838016
250,8404992,8409088
250,8396800,8400896
6591,7458816,7462912
7023,4014080,4018176
253,10838016,10862592
250,8409088,8413184
250,8400896,8404992
5303,10584064,10588160
5034,4587520,4591616
7746,5480448,5484544
6693,4546560,4550656
253,10862592,10878976
250,8404992,8409088
250,8396800,8400896
256,8982528,9007104
256,98304,102400
