8469,1024,17408
3089,860160,864256
2095,24576,28672
8645,765952,774144
1824,204800,205312
3008,20480,24576
3088,114688,118784
3083,692224,696320
650,479232,483328
1824,205312,206848
3071,638976,643072
1824,210944,219136
1824,219136,223232
1824,206848,210944
3008,16384,20480
3088,114688,118784
3083,692224,696320
650,479232,483328
1824,204800,205312
3008,20480,24576
3088,114688,118784
650,479232,483328
3008,16384,20480
150,200704,217088
150,200704,217088
152,757760,774144
1889,270336,286720
150,200704,204800
3071,643072,655360
3008,20480,24576
3008,8192,12288
8645,770048,778240
2027,4096,12288
2032,495616,503808
3008,16384,20480
2027,4096,12288
2032,495616,503808
3071,655360,659456
1432,573440,581632
1432,573440,581632
577,724992,741376
3008,20480,24576
577,724992,741376
3008,16384,20480
3008,20480,24576
3102,991232,995328
8645,774144,790528
3089,839680,843776
3089,856064,864256
3105,495616,499712
3101,36864,40960
3105,319488,323584
3074,126976,131072
3074,237568,241664
3074,229376,233472
3075,188416,192512
3075,217088,221184
3083,1007616,1011712
3083,692224,696320
3076,323584,327680
3088,114688,118784
3084,1003520,1007616
3083,1019904,1024000
8645,786432,794624
3071,659456,671744
3008,16384,20480
3008,12288,16384
650,479232,483328
1463,573440,577536
8645,790528,798720
1822,618496,619008
3071,671744,675840
1822,619008,623616
1822,623616,627712
3008,20480,24576
1822,635904,640000
1822,631808,635904
1822,627712,631808
1822,618496,619008
3008,16384,20480
1822,640000,644096
1474,315392,331776
3008,20480,24576
3008,16384,20480
1474,315392,331776
1483,659456,675840
1474,331776,348160
1484,118784,135168
1474,315392,319488
1474,348160,364544
804,1003520,1006592
3071,675840,700416
3008,20480,24576
3008,8192,12288
1824,204800,205312
3008,16384,20480
3088,114688,118784
3083,692224,696320
650,479232,483328
1824,205312,206848
1824,219136,227328
1824,215040,219136
1824,210944,215040
1824,206848,210944
1824,227328,235520
1824,235520,239616
1824,243712,247808
1824,239616,243712
1824,260096,268288
1824,251904,256000
1824,256000,260096
1824,247808,251904
3071,700416,704512
3008,20480,24576
1824,268288,276480
3088,114688,118784
3083,692224,696320
650,479232,483328
1824,204800,205312
3008,16384,20480
3088,114688,118784
650,479232,483328
3008,20480,24576
150,200704,217088
150,430080,446464
150,200704,217088
152,774144,790528
152,577536,593920
151,233472,249856
152,380928,397312
152,790528,806912
151,774144,790528
152,315392,331776
152,638976,643072
152,397312,413696
152,856064,872448
150,200704,204800
4384,204800,208896
8645,794624,802816
1463,593920,598016
1370,36864,40960
4272,516096,520192
3071,704512,716800
3008,16384,20480
3008,12288,16384
8645,798720,811008
2033,512000,528384
2033,512000,528384
1435,548864,557056
3008,20480,24576
1435,548864,557056
3071,716800,720896
577,708608,724992
3008,16384,20480
577,708608,724992
3008,20480,24576
3008,16384,20480
4241,606208,610304
8645,806912,823296
3071,720896,733184
3008,20480,24576
3008,8192,12288
1454,856064,860160
1454,888832,892928
1454,864256,868352
8645,819200,827392
3071,733184,745472
3008,16384,20480
3008,12288,16384
3089,839680,843776
3071,745472,757760
3008,20480,24576
3008,8192,12288
683,872448,876544
3072,380928,385024
2027,4096,12288
2032,495616,503808
2032,495616,503808
2027,4096,12288
3008,16384,20480
1432,573440,581632
1432,573440,581632
577,724992,741376
3008,20480,24576
3071,757760,761856
3008,16384,20480
577,724992,741376
3008,20480,24576
3071,761856,774144
3008,16384,20480
3008,12288,16384
650,479232,483328
3089,856064,864256
3083,692224,696320
3084,1003520,1007616
3088,114688,118784
8645,823296,827392
3071,774144,786432
3008,8192,12288
8645,823296,831488
